Serial,ElevationAngle(degree),Azimuth(degree)
20240616102013,68.43,153.17
20240616103013,70.72,156.0
20240616104013,73.0,158.84
20240616105013,75.29,161.68
20240616110013,77.57,164.52
20240616111013,79.86,167.36
20240616112013,82.14,170.2
20240616113013,84.4,173.04
20240616114013,86.64,175.88
20240616115013,88.64,178.72
20240616120013,88.3,181.56
20240616121013,86.2,184.4
20240616122013,83.95,187.24
20240616123013,81.68,190.08
20240616124013,79.4,192.92
20240616125013,77.12,195.76
20240616130013,74.83,198.6
20240616131013,72.55,201.44
20240616132013,70.26,204.28
20240616133013,67.98,207.12
20240616134013,65.69,209.96
20240616135013,63.41,212.8
20240616140013,61.13,215.64
20240616141013,58.85,218.48
20240616142013,56.58,221.32
20240616143013,54.31,224.16
20240616144013,52.04,227.0
20240616145013,49.77,229.84
20240616150013,47.51,232.68
20240616151013,45.25,235.52
20240616152013,42.99,238.35
20240616153013,40.74,241.19
20240616154013,38.5,244.03
20240616155013,36.26,246.87
20240616160013,34.02,249.71
20240616161013,31.79,252.55
20240616162013,29.57,255.39
20240616163013,27.35,258.23
20240616164013,25.14,261.07
20240616165013,22.94,263.91
20240616170013,20.75,266.75
20240616171013,18.56,269.59
20240616172013,16.39,272.43
20240616173013,14.22,275.27
20240616174013,12.07,278.11
20240616175013,9.92,280.95
20240616180013,7.79,283.79
20240616181013,5.67,286.63
20240616182013,3.57,289.47
20240616183013,1.48,292.31
20240616184013,-0.59,295.15
20240617051013,-0.38,65.14
20240617052013,1.69,67.98
20240617053013,3.78,70.82
20240617054013,5.89,73.65
20240617055013,8.0,76.49
20240617060013,10.14,79.33
20240617061013,12.28,82.17
20240617062013,14.44,85.01
20240617063013,16.6,87.85
20240617064013,18.78,90.69
20240617065013,20.97,93.53
20240617070013,23.16,96.37
20240617071013,25.36,99.21
20240617072013,27.57,102.05
20240617073013,29.79,104.89
20240617074013,32.01,107.73
20240617075013,34.24,110.57
20240617080013,36.48,113.41
20240617081013,38.72,116.25
20240617082013,40.97,119.09
20240617083013,43.22,121.93
20240617084013,45.47,124.77
20240617085013,47.73,127.61
20240617090013,50.0,130.45
20240617091013,52.26,133.29
20240617092013,54.53,136.13
20240617093013,56.81,138.97
20240617094013,59.08,141.81
20240617095013,61.36,144.65
20240617100013,63.64,147.49
20240617101013,65.92,150.33
20240617102013,68.21,153.17
20240617103013,70.49,156.0
20240617104013,72.78,158.84
20240617105013,75.06,161.68
20240617110013,77.35,164.52
20240617111013,79.63,167.36
20240617112013,81.91,170.2
20240617113013,84.18,173.04
20240617114013,86.42,175.88
20240617115013,88.48,178.72
20240617120013,88.48,181.56
20240617121013,86.42,184.4
20240617122013,84.18,187.24
20240617123013,81.91,190.08
20240617124013,79.63,192.92
20240617125013,77.35,195.76
20240617130013,75.06,198.6
20240617131013,72.78,201.44
20240617132013,70.49,204.28
20240617133013,68.21,207.12
20240617134013,65.92,209.96
20240617135013,63.64,212.8
20240617140013,61.36,215.64
20240617141013,59.08,218.48
20240617142013,56.81,221.32
20240617143013,54.53,224.16
20240617144013,52.26,227.0
20240617145013,50.0,229.84
20240617150013,47.73,232.68
20240617151013,45.47,235.52
20240617152013,43.22,238.35
20240617153013,40.97,241.19
20240617154013,38.72,244.03
20240617155013,36.48,246.87
20240617160013,34.24,249.71
20240617161013,32.01,252.55
20240617162013,29.79,255.39
20240617163013,27.57,258.23
20240617164013,25.36,261.07
20240617165013,23.16,263.91
20240617170013,20.97,266.75
20240617171013,18.78,269.59
20240617172013,16.6,272.43
20240617173013,14.44,275.27
20240617174013,12.28,278.11
20240617175013,10.14,280.95
20240617180013,8.0,283.79
20240617181013,5.89,286.63
20240617182013,3.78,289.47
20240617183013,1.69,292.31
20240617184013,-0.38,295.15
20240618051013,-0.38,65.14
20240618052013,1.69,67.98
20240618053013,3.78,70.82
20240618054013,5.89,73.65
20240618055013,8.0,76.49
20240618060013,10.14,79.33
20240618061013,12.28,82.17
20240618062013,14.44,85.01
20240618063013,16.6,87.85
20240618064013,18.78,90.69
20240618065013,20.97,93.53
20240618070013,23.16,96.37
20240618071013,25.36,99.21
20240618072013,27.57,102.05
20240618073013,29.79,104.89
20240618074013,32.01,107.73
20240618075013,34.24,110.57
20240618080013,36.48,113.41
20240618081013,38.72,116.25
20240618082013,40.97,119.09
20240618083013,43.22,121.93
20240618084013,45.47,124.77
20240618085013,47.73,127.61
20240618090013,50.0,130.45
20240618091013,52.26,133.29
20240618092013,54.53,136.13
20240618093013,56.81,138.97
20240618094013,59.08,141.81
20240618095013,61.36,144.65
20240618100013,63.64,147.49
20240618101013,65.92,150.33
20240618102013,68.21,153.17
20240618103013,70.49,156.0
20240618104013,72.78,158.84
20240618105013,75.06,161.68
20240618110013,77.35,164.52
20240618111013,79.63,167.36
20240618112013,81.91,170.2
20240618113013,84.18,173.04
20240618114013,86.42,175.88
20240618115013,88.48,178.72
20240618120013,88.48,181.56
20240618121013,86.42,184.4
20240618122013,84.18,187.24
20240618123013,81.91,190.08
20240618124013,79.63,192.92
20240618125013,77.35,195.76
20240618130013,75.06,198.6
20240618131013,72.78,201.44
20240618132013,70.49,204.28
20240618133013,68.21,207.12
20240618134013,65.92,209.96
20240618135013,63.64,212.8
20240618140013,61.36,215.64
20240618141013,59.08,218.48
20240618142013,56.81,221.32
20240618143013,54.53,224.16
20240618144013,52.26,227.0
20240618145013,50.0,229.84
20240618150013,47.73,232.68
20240618151013,45.47,235.52
20240618152013,43.22,238.35
20240618153013,40.97,241.19
20240618154013,38.72,244.03
20240618155013,36.48,246.87
20240618160013,34.24,249.71
20240618161013,32.01,252.55
20240618162013,29.79,255.39
20240618163013,27.57,258.23
20240618164013,25.36,261.07
20240618165013,23.16,263.91
20240618170013,20.97,266.75
20240618171013,18.78,269.59
20240618172013,16.6,272.43
20240618173013,14.44,275.27
20240618174013,12.28,278.11
20240618175013,10.14,280.95
20240618180013,8.0,283.79
20240618181013,5.89,286.63
20240618182013,3.78,289.47
20240618183013,1.69,292.31
20240618184013,-0.38,295.15
20240619051013,-0.38,65.13
20240619052013,1.69,67.97
20240619053013,3.78,70.81
20240619054013,5.89,73.64
20240619055013,8.0,76.48
20240619060013,10.14,79.32
20240619061013,12.28,82.15
20240619062013,14.44,84.99
20240619063013,16.6,87.82
20240619064013,18.78,90.66
20240619065013,20.97,93.5
20240619070013,23.16,96.33
20240619071013,25.36,99.17
20240619072013,27.57,102.0
20240619073013,29.79,104.84
20240619074013,32.01,107.68
20240619075013,34.24,110.51
20240619080013,36.48,113.35
20240619081013,38.72,116.19
20240619082013,40.97,119.02
20240619083013,43.22,121.86
20240619084013,45.47,124.69
20240619085013,47.73,127.53
20240619090013,50.0,130.37
20240619091013,52.26,133.2
20240619092013,54.53,136.04
20240619093013,56.81,138.88
20240619094013,59.08,141.71
20240619095013,61.36,144.55
20240619100013,63.64,147.38
20240619101013,65.92,150.22
20240619102013,68.21,153.06
20240619103013,70.49,155.89
20240619104013,72.78,158.73
20240619105013,75.06,161.56
20240619110013,77.35,164.4
20240619111013,79.63,167.24
20240619112013,81.91,170.07
20240619113013,84.18,172.91
20240619114013,86.42,175.75
20240619115013,88.48,178.58
20240619120013,88.48,181.42
20240619121013,86.42,184.25
20240619122013,84.18,187.09
20240619123013,81.91,189.93
20240619124013,79.63,192.76
20240619125013,77.35,195.6
20240619130013,75.06,198.44
20240619131013,72.78,201.27
20240619132013,70.49,204.11
20240619133013,68.21,206.94
20240619134013,65.92,209.78
20240619135013,63.64,212.62
20240619140013,61.36,215.45
20240619141013,59.08,218.29
20240619142013,56.81,221.12
20240619143013,54.53,223.96
20240619144013,52.26,226.8
20240619145013,50.0,229.63
20240619150013,47.73,232.47
20240619151013,45.47,235.31
20240619152013,43.22,238.14
20240619153013,40.97,240.98
20240619154013,38.72,243.81
20240619155013,36.48,246.65
20240619160013,34.24,249.49
20240619161013,32.01,252.32
20240619162013,29.79,255.16
20240619163013,27.57,258.0
20240619164013,25.36,260.83
20240619165013,23.16,263.67
20240619170013,20.97,266.5
20240619171013,18.78,269.34
20240619172013,16.6,272.18
20240619173013,14.44,275.01
20240619174013,12.28,277.85
20240619175013,10.14,280.68
20240619180013,8.0,283.52
20240619181013,5.89,286.36
20240619182013,3.78,289.19
20240619183013,1.69,292.03
20240619184013,-0.38,294.87
20240620051013,-0.38,64.85
20240620052013,1.69,67.69
20240620053013,3.78,70.53
20240620054013,5.89,73.37
20240620055013,8.0,76.21
20240620060013,10.14,79.05
20240620061013,12.28,81.89
20240620062013,14.44,84.73
20240620063013,16.6,87.57
20240620064013,18.78,90.41
20240620065013,20.97,93.25
20240620070013,23.16,96.09
20240620071013,25.36,98.93
20240620072013,27.57,101.77
20240620073013,29.79,104.61
20240620074013,32.01,107.45
20240620075013,34.24,110.29
20240620080013,36.48,113.13
20240620081013,38.72,115.97
20240620082013,40.97,118.81
20240620083013,43.22,121.65
20240620084013,45.47,124.48
20240620085013,47.73,127.32
20240620090013,50.0,130.16
20240620091013,52.26,133.0
20240620092013,54.53,135.84
20240620093013,56.81,138.68
20240620094013,59.08,141.52
20240620095013,61.36,144.36
20240620100013,63.64,147.2
20240620101013,65.92,150.04
20240620102013,68.21,152.88
20240620103013,70.49,155.72
20240620104013,72.78,158.56
20240620105013,75.06,161.4
20240620110013,77.35,164.24
20240620111013,79.63,167.08
20240620112013,81.91,169.92
20240620113013,84.18,172.76
20240620114013,86.42,175.6
20240620115013,88.48,178.44
20240620120013,88.48,181.28
20240620121013,86.42,184.12
20240620122013,84.18,186.96
20240620123013,81.91,189.8
20240620124013,79.63,192.64
20240620125013,77.35,195.48
20240620130013,75.06,198.32
20240620131013,72.78,201.16
20240620132013,70.49,204.0
20240620133013,68.21,206.83
20240620134013,65.92,209.67
20240620135013,63.64,212.51
20240620140013,61.36,215.35
20240620141013,59.08,218.19
20240620142013,56.81,221.03
20240620143013,54.53,223.87
20240620144013,52.26,226.71
20240620145013,50.0,229.55
20240620150013,47.73,232.39
20240620151013,45.47,235.23
20240620152013,43.22,238.07
20240620153013,40.97,240.91
20240620154013,38.72,243.75
20240620155013,36.48,246.59
20240620160013,34.24,249.43
20240620161013,32.01,252.27
20240620162013,29.79,255.11
20240620163013,27.57,257.95
20240620164013,25.36,260.79
20240620165013,23.16,263.63
20240620170013,20.97,266.47
20240620171013,18.78,269.31
20240620172013,16.6,272.15
20240620173013,14.44,274.99
20240620174013,12.28,277.83
20240620175013,10.14,280.67
20240620180013,8.0,283.51
20240620181013,5.89,286.35
20240620182013,3.78,289.18
20240620183013,1.69,292.02
20240620184013,-0.38,294.86
20240621051013,-0.38,64.85
20240621052013,1.69,67.69
20240621053013,3.78,70.53
20240621054013,5.89,73.37
20240621055013,8.0,76.21
20240621060013,10.14,79.05
20240621061013,12.28,81.89
20240621062013,14.44,84.73
20240621063013,16.6,87.57
20240621064013,18.78,90.41
20240621065013,20.97,93.25
20240621070013,23.16,96.09
20240621071013,25.36,98.93
20240621072013,27.57,101.77
20240621073013,29.79,104.61
20240621074013,32.01,107.45
20240621075013,34.24,110.29
20240621080013,36.48,113.13
20240621081013,38.72,115.97
20240621082013,40.97,118.81
20240621083013,43.22,121.65
20240621084013,45.47,124.48
20240621085013,47.73,127.32
20240621090013,50.0,130.16
20240621091013,52.26,133.0
20240621092013,54.53,135.84
20240621093013,56.81,138.68
20240621094013,59.08,141.52
20240621095013,61.36,144.36
20240621100013,63.64,147.2
20240621101013,65.92,150.04
20240621102013,68.21,152.88
20240621103013,70.49,155.72
20240621104013,72.78,158.56
20240621105013,75.06,161.4
20240621110013,77.35,164.24
20240621111013,79.63,167.08
20240621112013,81.91,169.92
20240621113013,84.18,172.76
20240621114013,86.42,175.6
20240621115013,88.48,178.44
20240621120013,88.48,181.28
20240621121013,86.42,184.12
20240621122013,84.18,186.96
20240621123013,81.91,189.8
20240621124013,79.63,192.64
20240621125013,77.35,195.48
20240621130013,75.06,198.32
20240621131013,72.78,201.16
20240621132013,70.49,204.0
20240621133013,68.21,206.83
20240621134013,65.92,209.67
20240621135013,63.64,212.51
20240621140013,61.36,215.35
20240621141013,59.08,218.19
20240621142013,56.81,221.03
20240621143013,54.53,223.87
20240621144013,52.26,226.71
20240621145013,50.0,229.55
20240621150013,47.73,232.39
20240621151013,45.47,235.23
20240621152013,43.22,238.07
20240621153013,40.97,240.91
20240621154013,38.72,243.75
20240621155013,36.48,246.59
20240621160013,34.24,249.43
20240621161013,32.01,252.27
20240621162013,29.79,255.11
20240621163013,27.57,257.95
20240621164013,25.36,260.79
20240621165013,23.16,263.63
20240621170013,20.97,266.47
20240621171013,18.78,269.31
20240621172013,16.6,272.15
20240621173013,14.44,274.99
20240621174013,12.28,277.83
20240621175013,10.14,280.67
20240621180013,8.0,283.51
20240621181013,5.89,286.35
20240621182013,3.78,289.18
20240621183013,1.69,292.02
20240621184013,-0.38,294.86
20240622051013,-0.59,64.85
20240622052013,1.48,67.69
20240622053013,3.57,70.53
20240622054013,5.67,73.37
20240622055013,7.79,76.21
20240622060013,9.92,79.05
20240622061013,12.07,81.89
20240622062013,14.22,84.73
20240622063013,16.39,87.57
20240622064013,18.56,90.41
20240622065013,20.75,93.25
20240622070013,22.94,96.09
20240622071013,25.14,98.93
20240622072013,27.35,101.77
20240622073013,29.57,104.61
20240622074013,31.79,107.45
20240622075013,34.02,110.29
20240622080013,36.26,113.13
20240622081013,38.5,115.97
20240622082013,40.74,118.81
20240622083013,42.99,121.65
20240622084013,45.25,124.48
20240622085013,47.51,127.32
20240622090013,49.77,130.16
20240622091013,52.04,133.0
20240622092013,54.31,135.84
20240622093013,56.58,138.68
20240622094013,58.85,141.52
20240622095013,61.13,144.36
20240622100013,63.41,147.2
20240622101013,65.69,150.04
20240622102013,67.98,152.88
20240622103013,70.26,155.72
20240622104013,72.55,158.56
20240622105013,74.83,161.4
20240622110013,77.12,164.24
20240622111013,79.4,167.08
20240622112013,81.68,169.92
20240622113013,83.95,172.76
20240622114013,86.2,175.6
20240622115013,88.3,178.44
20240622120013,88.64,181.28
20240622121013,86.64,184.12
20240622122013,84.4,186.96
20240622123013,82.14,189.8
20240622124013,79.86,192.64
20240622125013,77.57,195.48
20240622130013,75.29,198.32
20240622131013,73.0,201.16
20240622132013,70.72,204.0
20240622133013,68.43,206.83
20240622134013,66.15,209.67
20240622135013,63.87,212.51
20240622140013,61.59,215.35
20240622141013,59.31,218.19
20240622142013,57.03,221.03
20240622143013,54.76,223.87
20240622144013,52.49,226.71
20240622145013,50.22,229.55
20240622150013,47.96,232.39
20240622151013,45.7,235.23
20240622152013,43.44,238.07
20240622153013,41.19,240.91
20240622154013,38.95,243.75
20240622155013,36.7,246.59
20240622160013,34.47,249.43
20240622161013,32.24,252.27
20240622162013,30.01,255.11
20240622163013,27.79,257.95
20240622164013,25.58,260.79
20240622165013,23.38,263.63
20240622170013,21.18,266.47
20240622171013,19.0,269.31
20240622172013,16.82,272.15
20240622173013,14.65,274.99
20240622174013,12.5,277.83
20240622175013,10.35,280.67
20240622180013,8.22,283.51
20240622181013,6.1,286.35
20240622182013,3.99,289.18
20240622183013,1.9,292.02
20240622184013,-0.18,294.86
20240623051013,-0.59,64.85
20240623052013,1.48,67.69
20240623053013,3.57,70.53
20240623054013,5.67,73.37
20240623055013,7.79,76.21
20240623060013,9.92,79.05
20240623061013,12.07,81.89
20240623062013,14.22,84.73
20240623063013,16.39,87.57
20240623064013,18.56,90.41
20240623065013,20.75,93.25
20240623070013,22.94,96.09
20240623071013,25.14,98.93
20240623072013,27.35,101.77
20240623073013,29.57,104.61
20240623074013,31.79,107.45
20240623075013,34.02,110.29
20240623080013,36.26,113.13
20240623081013,38.5,115.97
20240623082013,40.74,118.81
20240623083013,42.99,121.65
20240623084013,45.25,124.48
20240623085013,47.51,127.32
20240623090013,49.77,130.16
20240623091013,52.04,133.0
20240623092013,54.31,135.84
20240623093013,56.58,138.68
20240623094013,58.85,141.52
20240623095013,61.13,144.36
20240623100013,63.41,147.2
20240623101013,65.69,150.04
20240623102013,67.98,152.88
20240623103013,70.26,155.72
20240623104013,72.55,158.56
20240623105013,74.83,161.4
20240623110013,77.12,164.24
20240623111013,79.4,167.08
20240623112013,81.68,169.92
20240623113013,83.95,172.76
20240623114013,86.2,175.6
20240623115013,88.3,178.44
20240623120013,88.64,181.28
20240623121013,86.64,184.12
20240623122013,84.4,186.96
20240623123013,82.14,189.8
20240623124013,79.86,192.64
20240623125013,77.57,195.48
20240623130013,75.29,198.32
20240623131013,73.0,201.16
20240623132013,70.72,204.0
20240623133013,68.43,206.83
20240623134013,66.15,209.67
20240623135013,63.87,212.51
20240623140013,61.59,215.35
20240623141013,59.31,218.19
20240623142013,57.03,221.03
20240623143013,54.76,223.87
20240623144013,52.49,226.71
20240623145013,50.22,229.55
20240623150013,47.96,232.39
20240623151013,45.7,235.23
20240623152013,43.44,238.07
20240623153013,41.19,240.91
20240623154013,38.95,243.75
20240623155013,36.7,246.59
20240623160013,34.47,249.43
20240623161013,32.24,252.27
20240623162013,30.01,255.11
20240623163013,27.79,257.95
20240623164013,25.58,260.79
20240623165013,23.38,263.63
20240623170013,21.18,266.47
20240623171013,19.0,269.31
20240623172013,16.82,272.15
20240623173013,14.65,274.99
20240623174013,12.5,277.83
20240623175013,10.35,280.67
20240623180013,8.22,283.51
20240623181013,6.1,286.35
20240623182013,3.99,289.18
20240623183013,1.9,292.02
20240623184013,-0.18,294.86
20240624054013,5.67,64.59
20240624055013,7.79,67.54
20240624060013,9.92,70.49
20240624061013,12.07,73.43
20240624062013,14.22,76.38
20240624063013,16.39,79.33
20240624064013,18.56,82.28
20240624065013,20.75,85.22
20240624070013,22.94,88.17
20240624071013,25.14,91.12
20240624072013,27.35,94.07
20240624073013,29.57,97.02
20240624074013,31.79,99.96
20240624075013,34.02,102.91
20240624080013,36.26,105.86
20240624081013,38.5,108.81
20240624082013,40.74,111.76
20240624083013,42.99,114.7
20240624084013,45.25,117.65
20240624085013,47.51,120.6
20240624090013,49.77,123.55
20240624091013,52.04,126.5
20240624092013,54.31,129.44
20240624093013,56.58,132.39
20240624094013,58.85,135.34
20240624095013,61.13,138.29
20240624100013,63.41,141.24
20240624101013,65.69,144.18
20240624102013,67.98,147.13
20240624103013,70.26,150.08
20240624104013,72.55,153.03
20240624105013,74.83,155.97
20240624110013,77.12,158.92
20240624111013,79.4,161.87
20240624112013,81.68,164.82
20240624113013,83.95,167.77
20240624114013,86.2,170.71
20240624115013,88.3,173.66
20240624120013,88.64,176.61
20240624121013,86.64,179.56
20240624122013,84.4,182.51
20240624123013,82.14,185.45
20240624124013,79.86,188.4
20240624125013,77.57,191.35
20240624130013,75.29,194.3
20240624131013,73.0,197.25
20240624132013,70.72,200.19
20240624133013,68.43,203.14
20240624134013,66.15,206.09
20240624135013,63.87,209.04
20240624140013,61.59,211.98
20240624141013,59.31,214.93
20240624142013,57.03,217.88
20240624143013,54.76,220.83
20240624144013,52.49,223.78
20240624145013,50.22,226.72
20240624150013,47.96,229.67
20240624151013,45.7,232.62
20240624152013,43.44,235.57
20240624153013,41.19,238.52
20240624154013,38.95,241.46
20240624155013,36.7,244.41
20240624160013,34.47,247.36
20240624161013,32.24,250.31
20240624162013,30.01,253.26
20240624163013,27.79,256.2
20240624164013,25.58,259.15
20240624165013,23.38,262.1
20240624170013,21.18,265.05
20240624171013,19.0,267.99
20240624172013,16.82,270.94
20240624173013,14.65,273.89
20240624174013,12.5,276.84
20240624175013,10.35,279.79
20240624180013,8.22,282.73
20240624181013,6.1,285.68
20240624182013,3.99,288.63
20240624183013,1.9,291.58
20240624184013,-0.18,294.53
20240625051013,-0.59,64.57
20240625052013,1.48,67.41
20240625053013,3.57,70.25
20240625054013,5.67,73.09
20240625055013,7.79,75.93
20240625060013,9.92,78.77
20240625061013,12.07,81.61
20240625062013,14.22,84.45
20240625063013,16.39,87.29
20240625064013,18.56,90.12
20240625065013,20.75,92.96
20240625070013,22.94,95.8
20240625071013,25.14,98.64
20240625072013,27.35,101.48
20240625073013,29.57,104.32
20240625074013,31.79,107.16
20240625075013,34.02,110.0
20240625080013,36.26,112.84
20240625081013,38.5,115.68
20240625082013,40.74,118.52
20240625083013,42.99,121.36
20240625084013,45.25,124.2
20240625085013,47.51,127.04
20240625090013,49.77,129.88
20240625091013,52.04,132.72
20240625092013,54.31,135.56
20240625093013,56.58,138.4
20240625094013,58.85,141.24
20240625095013,61.13,144.08
20240625100013,63.41,146.92
20240625101013,65.69,149.76
20240625102013,67.98,152.6
20240625103013,70.26,155.44
20240625104013,72.55,158.28
20240625105013,74.83,161.12
20240625110013,77.12,163.96
20240625111013,79.4,166.8
20240625112013,81.68,169.64
20240625113013,83.95,172.47
20240625114013,86.2,175.31
20240625115013,88.3,178.15
20240625120013,88.64,180.99
20240625121013,86.64,183.83
20240625122013,84.4,186.67
20240625123013,82.14,189.51
20240625124013,79.86,192.35
20240625125013,77.57,195.19
20240625130013,75.29,198.03
20240625131013,73.0,200.87
20240625132013,70.72,203.71
20240625133013,68.43,206.55
20240625134013,66.15,209.39
20240625135013,63.87,212.23
20240625140013,61.59,215.07
20240625141013,59.31,217.91
20240625142013,57.03,220.75
20240625143013,54.76,223.59
20240625144013,52.49,226.43
20240625145013,50.22,229.27
20240625150013,47.96,232.11
20240625151013,45.7,234.95
20240625152013,43.44,237.79
20240625153013,41.19,240.63
20240625154013,38.95,243.47
20240625155013,36.7,246.31
20240625160013,34.47,249.15
20240625161013,32.24,251.99
20240625162013,30.01,254.82
20240625163013,27.79,257.66
20240625164013,25.58,260.5
20240625165013,23.38,263.34
20240625170013,21.18,266.18
20240625171013,19.0,269.02
20240625172013,16.82,271.86
20240625173013,14.65,274.7
20240625174013,12.5,277.54
20240625175013,10.35,280.38
20240625180013,8.22,283.22
20240625181013,6.1,286.06
20240625182013,3.99,288.9
20240625183013,1.9,291.74
20240625184013,-0.18,294.58
20240626051013,-0.59,64.57
20240626052013,1.48,67.41
20240626053013,3.57,70.25
20240626054013,5.67,73.09
20240626055013,7.79,75.93
20240626060013,9.92,78.77
20240626061013,12.07,81.61
20240626062013,14.22,84.45
20240626063013,16.39,87.29
20240626064013,18.56,90.12
20240626065013,20.75,92.96
20240626070013,22.94,95.8
20240626071013,25.14,98.64
20240626072013,27.35,101.48
20240626073013,29.57,104.32
20240626074013,31.79,107.16
20240626075013,34.02,110.0
20240626080013,36.26,112.84
20240626081013,38.5,115.68
20240626082013,40.74,118.52
20240626083013,42.99,121.36
20240626084013,45.25,124.2
20240626085013,47.51,127.04
20240626090013,49.77,129.88
20240626091013,52.04,132.72
20240626092013,54.31,135.56
20240626093013,56.58,138.4
20240626094013,58.85,141.24
20240626095013,61.13,144.08
20240626100013,63.41,146.92
20240626101013,65.69,149.76
20240626102013,67.98,152.6
20240626103013,70.26,155.44
20240626104013,72.55,158.28
20240626105013,74.83,161.12
20240626110013,77.12,163.96
20240626111013,79.4,166.8
20240626112013,81.68,169.64
20240626113013,83.95,172.47
20240626114013,86.2,175.31
20240626115013,88.3,178.15
20240626120013,88.64,180.99
20240626121013,86.64,183.83
20240626122013,84.4,186.67
20240626123013,82.14,189.51
20240626124013,79.86,192.35
20240626125013,77.57,195.19
20240626130013,75.29,198.03
20240626131013,73.0,200.87
20240626132013,70.72,203.71
20240626133013,68.43,206.55
20240626134013,66.15,209.39
20240626135013,63.87,212.23
20240626140013,61.59,215.07
20240626141013,59.31,217.91
20240626142013,57.03,220.75
20240626143013,54.76,223.59
20240626144013,52.49,226.43
20240626145013,50.22,229.27
20240626150013,47.96,232.11
20240626151013,45.7,234.95
20240626152013,43.44,237.79
20240626153013,41.19,240.63
20240626154013,38.95,243.47
20240626155013,36.7,246.31
20240626160013,34.47,249.15
20240626161013,32.24,251.99
20240626162013,30.01,254.82
20240626163013,27.79,257.66
20240626164013,25.58,260.5
20240626165013,23.38,263.34
20240626170013,21.18,266.18
20240626171013,19.0,269.02
20240626172013,16.82,271.86
20240626173013,14.65,274.7
20240626174013,12.5,277.54
20240626175013,10.35,280.38
20240626180013,8.22,283.22
20240626181013,6.1,286.06
20240626182013,3.99,288.9
20240626183013,1.9,291.74
20240626184013,-0.18,294.58
20240627051013,-0.8,64.57
20240627052013,1.27,67.41
20240627053013,3.36,70.25
20240627054013,5.46,73.09
20240627055013,7.58,75.93
20240627060013,9.71,78.77
20240627061013,11.85,81.61
20240627062013,14.0,84.45
20240627063013,16.17,87.29
20240627064013,18.34,90.12
20240627065013,20.53,92.96
20240627070013,22.72,95.8
20240627071013,24.92,98.64
20240627072013,27.13,101.48
20240627073013,29.35,104.32
20240627074013,31.57,107.16
20240627075013,33.8,110.0
20240627080013,36.03,112.84
20240627081013,38.27,115.68
20240627082013,40.52,118.52
20240627083013,42.77,121.36
20240627084013,45.02,124.2
20240627085013,47.28,127.04
20240627090013,49.54,129.88
20240627091013,51.81,132.72
20240627092013,54.08,135.56
20240627093013,56.35,138.4
20240627094013,58.63,141.24
20240627095013,60.9,144.08
20240627100013,63.18,146.92
20240627101013,65.47,149.76
20240627102013,67.75,152.6
20240627103013,70.03,155.44
20240627104013,72.32,158.28
20240627105013,74.6,161.12
20240627110013,76.89,163.96
20240627111013,79.17,166.8
20240627112013,81.45,169.64
20240627113013,83.73,172.47
20240627114013,85.97,175.31
20240627115013,88.11,178.15
20240627120013,88.79,180.99
20240627121013,86.85,183.83
20240627122013,84.63,186.67
20240627123013,82.36,189.51
20240627124013,80.09,192.35
20240627125013,77.8,195.19
20240627130013,75.52,198.03
20240627131013,73.23,200.87
20240627132013,70.95,203.71
20240627133013,68.66,206.55
20240627134013,66.38,209.39
20240627135013,64.1,212.23
20240627140013,61.82,215.07
20240627141013,59.54,217.91
20240627142013,57.26,220.75
20240627143013,54.99,223.59
20240627144013,52.72,226.43
20240627145013,50.45,229.27
20240627150013,48.19,232.11
20240627151013,45.93,234.95
20240627152013,43.67,237.79
20240627153013,41.42,240.63
20240627154013,39.17,243.47
20240627155013,36.93,246.31
20240627160013,34.69,249.15
20240627161013,32.46,251.99
20240627162013,30.23,254.82
20240627163013,28.02,257.66
20240627164013,25.8,260.5
20240627165013,23.6,263.34
20240627170013,21.4,266.18
20240627171013,19.22,269.02
20240627172013,17.04,271.86
20240627173013,14.87,274.7
20240627174013,12.71,277.54
20240627175013,10.56,280.38
20240627180013,8.43,283.22
20240627181013,6.31,286.06
20240627182013,4.2,288.9
20240627183013,2.11,291.74
20240627184013,0.03,294.58
20240628051013,-0.8,64.28
20240628052013,1.27,67.13
20240628053013,3.36,69.97
20240628054013,5.46,72.81
20240628055013,7.58,75.66
20240628060013,9.71,78.5
20240628061013,11.85,81.34
20240628062013,14.0,84.19
20240628063013,16.17,87.03
20240628064013,18.34,89.87
20240628065013,20.53,92.72
20240628070013,22.72,95.56
20240628071013,24.92,98.4
20240628072013,27.13,101.25
20240628073013,29.35,104.09
20240628074013,31.57,106.93
20240628075013,33.8,109.77
20240628080013,36.03,112.62
20240628081013,38.27,115.46
20240628082013,40.52,118.3
20240628083013,42.77,121.15
20240628084013,45.02,123.99
20240628085013,47.28,126.83
20240628090013,49.54,129.68
20240628091013,51.81,132.52
20240628092013,54.08,135.36
20240628093013,56.35,138.21
20240628094013,58.63,141.05
20240628095013,60.9,143.89
20240628100013,63.18,146.74
20240628101013,65.47,149.58
20240628102013,67.75,152.42
20240628103013,70.03,155.26
20240628104013,72.32,158.11
20240628105013,74.6,160.95
20240628110013,76.89,163.79
20240628111013,79.17,166.64
20240628112013,81.45,169.48
20240628113013,83.73,172.32
20240628114013,85.97,175.17
20240628115013,88.11,178.01
20240628120013,88.79,180.85
20240628121013,86.85,183.7
20240628122013,84.63,186.54
20240628123013,82.36,189.38
20240628124013,80.09,192.23
