Serial,ElevationAngle(degree),Azimuth(degree)
20240722150001,48.23,230.8
20240722151001,45.95,233.62
20240722152001,43.67,236.43
20240722153001,41.39,239.24
20240722154001,39.12,242.06
20240722155001,36.86,244.87
20240722160001,34.59,247.69
20240722161001,32.33,250.5
20240722162001,30.08,253.32
20240722163001,27.83,256.13
20240722164001,25.59,258.95
20240722165001,23.35,261.76
20240722170001,21.12,264.57
20240722171001,18.9,267.39
20240722172001,16.69,270.2
20240722173001,14.48,273.02
20240722174001,12.29,275.83
20240722175001,10.1,278.65
20240722180001,7.93,281.46
20240722181001,5.76,284.28
20240722182001,3.61,287.09
20240722183001,1.47,289.9
20240722184001,-0.65,292.72
20240723052001,-0.65,68.28
20240723053001,1.47,71.07
20240723054001,3.61,73.87
20240723055001,5.76,76.66
20240723060001,7.93,79.45
20240723061001,10.1,82.24
20240723062001,12.29,85.04
20240723063001,14.48,87.83
20240723064001,16.69,90.62
20240723065001,18.9,93.42
20240723070001,21.12,96.21
20240723071001,23.35,99.0
20240723072001,25.59,101.8
20240723073001,27.83,104.59
20240723074001,30.08,107.38
20240723075001,32.33,110.17
20240723080001,34.59,112.97
20240723081001,36.86,115.76
20240723082001,39.12,118.55
20240723083001,41.39,121.35
20240723084001,43.67,124.14
20240723085001,45.95,126.93
20240723090001,48.23,129.73
20240723091001,50.51,132.52
20240723092001,52.79,135.31
20240723093001,55.08,138.1
20240723094001,57.36,140.9
20240723095001,59.65,143.69
20240723100001,61.93,146.48
20240723101001,64.21,149.28
20240723102001,66.49,152.07
20240723103001,68.77,154.86
20240723104001,71.04,157.66
20240723105001,73.29,160.45
20240723110001,75.53,163.24
20240723111001,77.74,166.03
20240723112001,79.9,168.83
20240723113001,81.98,171.62
20240723114001,83.88,174.41
20240723115001,85.38,177.21
20240723120001,86.0,180.0
20240723121001,85.38,182.79
20240723122001,83.88,185.59
20240723123001,81.98,188.38
20240723124001,79.9,191.17
20240723125001,77.74,193.97
20240723130001,75.53,196.76
20240723131001,73.29,199.55
20240723132001,71.04,202.34
20240723133001,68.77,205.14
20240723134001,66.49,207.93
20240723135001,64.21,210.72
20240723140001,61.93,213.52
20240723141001,59.65,216.31
20240723142001,57.36,219.1
20240723143001,55.08,221.9
20240723144001,52.79,224.69
20240723145001,50.51,227.48
20240723150001,48.23,230.27
20240723151001,45.95,233.07
20240723152001,43.67,235.86
20240723153001,41.39,238.65
20240723154001,39.12,241.45
20240723155001,36.86,244.24
20240723160001,34.59,247.03
20240723161001,32.33,249.83
20240723162001,30.08,252.62
20240723163001,27.83,255.41
20240723164001,25.59,258.2
20240723165001,23.35,261.0
20240723170001,21.12,263.79
20240723171001,18.9,266.58
20240723172001,16.69,269.38
20240723173001,14.48,272.17
20240723174001,12.29,274.96
20240723175001,10.1,277.76
20240723180001,7.93,280.55
20240723181001,5.76,283.34
20240723182001,3.61,286.13
20240723183001,1.47,288.93
20240723184001,-0.65,291.72
20240724052001,-0.65,68.28
20240724053001,1.47,71.07
20240724054001,3.61,73.87
20240724055001,5.76,76.66
20240724060001,7.93,79.45
20240724061001,10.1,82.24
20240724062001,12.29,85.04
20240724063001,14.48,87.83
20240724064001,16.69,90.62
20240724065001,18.9,93.42
20240724070001,21.12,96.21
20240724071001,23.35,99.0
20240724072001,25.59,101.8
20240724073001,27.83,104.59
20240724074001,30.08,107.38
20240724075001,32.33,110.17
20240724080001,34.59,112.97
20240724081001,36.86,115.76
20240724082001,39.12,118.55
20240724083001,41.39,121.35
20240724084001,43.67,124.14
20240724085001,45.95,126.93
20240724090001,48.23,129.73
20240724091001,50.51,132.52
20240724092001,52.79,135.31
20240724093001,55.08,138.1
20240724094001,57.36,140.9
20240724095001,59.65,143.69
20240724100001,61.93,146.48
20240724101001,64.21,149.28
20240724102001,66.49,152.07
20240724103001,68.77,154.86
20240724104001,71.04,157.66
20240724105001,73.29,160.45
20240724110001,75.53,163.24
20240724111001,77.74,166.03
20240724112001,79.9,168.83
20240724113001,81.98,171.62
20240724114001,83.88,174.41
20240724115001,85.38,177.21
20240724120001,86.0,180.0
20240724121001,85.38,182.79
20240724122001,83.88,185.59
20240724123001,81.98,188.38
20240724124001,79.9,191.17
20240724125001,77.74,193.97
20240724130001,75.53,196.76
20240724131001,73.29,199.55
20240724132001,71.04,202.34
20240724133001,68.77,205.14
20240724134001,66.49,207.93
20240724135001,64.21,210.72
20240724140001,61.93,213.52
20240724141001,59.65,216.31
20240724142001,57.36,219.1
20240724143001,55.08,221.9
20240724144001,52.79,224.69
20240724145001,50.51,227.48
20240724150001,48.23,230.27
20240724151001,45.95,233.07
20240724152001,43.67,235.86
20240724153001,41.39,238.65
20240724154001,39.12,241.45
20240724155001,36.86,244.24
20240724160001,34.59,247.03
20240724161001,32.33,249.83
20240724162001,30.08,252.62
20240724163001,27.83,255.41
20240724164001,25.59,258.2
20240724165001,23.35,261.0
20240724170001,21.12,263.79
20240724171001,18.9,266.58
20240724172001,16.69,269.38
20240724173001,14.48,272.17
20240724174001,12.29,274.96
20240724175001,10.1,277.76
20240724180001,7.93,280.55
20240724181001,5.76,283.34
20240724182001,3.61,286.13
20240724183001,1.47,288.93
20240724184001,-0.65,291.72
20240725052001,-0.65,68.0
20240725053001,1.47,70.8
20240725054001,3.61,73.6
20240725055001,5.76,76.4
20240725060001,7.93,79.2
20240725061001,10.1,82.0
20240725062001,12.29,84.8
20240725063001,14.48,87.6
20240725064001,16.69,90.4
20240725065001,18.9,93.2
20240725070001,21.12,96.0
20240725071001,23.35,98.8
20240725072001,25.59,101.6
20240725073001,27.83,104.4
20240725074001,30.08,107.2
20240725075001,32.33,110.0
20240725080001,34.59,112.8
20240725081001,36.86,115.6
20240725082001,39.12,118.4
20240725083001,41.39,121.2
20240725084001,43.67,124.0
20240725085001,45.95,126.8
20240725090001,48.23,129.6
20240725091001,50.51,132.4
20240725092001,52.79,135.2
20240725093001,55.08,138.0
20240725094001,57.36,140.8
20240725095001,59.65,143.6
20240725100001,61.93,146.4
20240725101001,64.21,149.2
20240725102001,66.49,152.0
20240725103001,68.77,154.8
20240725104001,71.04,157.6
20240725105001,73.29,160.4
20240725110001,75.53,163.2
20240725111001,77.74,166.0
20240725112001,79.9,168.8
20240725113001,81.98,171.6
20240725114001,83.88,174.4
20240725115001,85.38,177.2
20240725120001,86.0,180.0
20240725121001,85.38,182.8
20240725122001,83.88,185.6
20240725123001,81.98,188.4
20240725124001,79.9,191.2
20240725125001,77.74,194.0
20240725130001,75.53,196.8
20240725131001,73.29,199.6
20240725132001,71.04,202.4
20240725133001,68.77,205.2
20240725134001,66.49,208.0
20240725135001,64.21,210.8
20240725140001,61.93,213.6
20240725141001,59.65,216.4
20240725142001,57.36,219.2
20240725143001,55.08,222.0
20240725144001,52.79,224.8
20240725145001,50.51,227.6
20240725150001,48.23,230.4
20240725151001,45.95,233.2
20240725152001,43.67,236.0
20240725153001,41.39,238.8
20240725154001,39.12,241.6
20240725155001,36.86,244.4
20240725160001,34.59,247.2
20240725161001,32.33,250.0
20240725162001,30.08,252.8
20240725163001,27.83,255.6
20240725164001,25.59,258.4
20240725165001,23.35,261.2
20240725170001,21.12,264.0
20240725171001,18.9,266.8
20240725172001,16.69,269.6
20240725173001,14.48,272.4
20240725174001,12.29,275.2
20240725175001,10.1,278.0
20240725180001,7.93,280.8
20240725181001,5.76,283.6
20240725182001,3.61,286.4
20240725183001,1.47,289.2
20240725184001,-0.65,292.0
20240726052001,-1.09,68.0
20240726053001,1.05,70.8
20240726054001,3.2,73.6
20240726055001,5.36,76.4
20240726060001,7.54,79.2
20240726061001,9.73,82.0
20240726062001,11.92,84.8
20240726063001,14.13,87.6
20240726064001,16.35,90.4
20240726065001,18.57,93.2
20240726070001,20.8,96.0
20240726071001,23.04,98.8
20240726072001,25.28,101.6
20240726073001,27.53,104.4
20240726074001,29.79,107.2
20240726075001,32.05,110.0
20240726080001,34.31,112.8
20240726081001,36.58,115.6
20240726082001,38.85,118.4
20240726083001,41.13,121.2
20240726084001,43.41,124.0
20240726085001,45.69,126.8
20240726090001,47.97,129.6
20240726091001,50.26,132.4
20240726092001,52.54,135.2
20240726093001,54.83,138.0
20240726094001,57.12,140.8
20240726095001,59.4,143.6
20240726100001,61.68,146.4
20240726101001,63.96,149.2
20240726102001,66.23,152.0
20240726103001,68.49,154.8
20240726104001,70.74,157.6
20240726105001,72.97,160.4
20240726110001,75.18,163.2
20240726111001,77.34,166.0
20240726112001,79.44,168.8
20240726113001,81.41,171.6
20240726114001,83.17,174.4
20240726115001,84.49,177.2
20240726120001,85.0,180.0
20240726121001,84.49,182.8
20240726122001,83.17,185.6
20240726123001,81.41,188.4
20240726124001,79.44,191.2
20240726125001,77.34,194.0
20240726130001,75.18,196.8
20240726131001,72.97,199.6
20240726132001,70.74,202.4
20240726133001,68.49,205.2
20240726134001,66.23,208.0
20240726135001,63.96,210.8
20240726140001,61.68,213.6
20240726141001,59.4,216.4
20240726142001,57.12,219.2
20240726143001,54.83,222.0
20240726144001,52.54,224.8
20240726145001,50.26,227.6
20240726150001,47.97,230.4
20240726151001,45.69,233.2
20240726152001,43.41,236.0
20240726153001,41.13,238.8
20240726154001,38.85,241.6
20240726155001,36.58,244.4
20240726160001,34.31,247.2
20240726161001,32.05,250.0
20240726162001,29.79,252.8
20240726163001,27.53,255.6
20240726164001,25.28,258.4
20240726165001,23.04,261.2
20240726170001,20.8,264.0
20240726171001,18.57,266.8
20240726172001,16.35,269.6
20240726173001,14.13,272.4
20240726174001,11.92,275.2
20240726175001,9.73,278.0
20240726180001,7.54,280.8
20240726181001,5.36,283.6
20240726182001,3.2,286.4
20240726183001,1.05,289.2
20240726184001,-1.09,292.0
20240727053001,1.05,71.5
20240727054001,3.2,74.29
20240727055001,5.36,77.07
20240727060001,7.54,79.85
20240727061001,9.73,82.63
20240727062001,11.92,85.41
20240727063001,14.13,88.2
20240727064001,16.35,90.98
20240727065001,18.57,93.76
20240727070001,20.8,96.54
20240727071001,23.04,99.32
20240727072001,25.28,102.11
20240727073001,27.53,104.89
20240727074001,29.79,107.67
20240727075001,32.05,110.45
20240727080001,34.31,113.23
20240727081001,36.58,116.02
20240727082001,38.85,118.8
20240727083001,41.13,121.58
20240727084001,43.41,124.36
20240727085001,45.69,127.14
20240727090001,47.97,129.92
20240727091001,50.26,132.71
20240727092001,52.54,135.49
20240727093001,54.83,138.27
20240727094001,57.12,141.05
20240727095001,59.4,143.83
20240727100001,61.68,146.62
20240727101001,63.96,149.4
20240727102001,66.23,152.18
20240727103001,68.49,154.96
20240727104001,70.74,157.74
20240727105001,72.97,160.53
20240727110001,75.18,163.31
20240727111001,77.34,166.09
20240727112001,79.44,168.87
20240727113001,81.41,171.65
20240727114001,83.17,174.44
20240727115001,84.49,177.22
20240727120001,85.0,180.0
20240727121001,84.49,182.78
20240727122001,83.17,185.56
20240727123001,81.41,188.35
20240727124001,79.44,191.13
20240727125001,77.34,193.91
20240727130001,75.18,196.69
20240727131001,72.97,199.47
20240727132001,70.74,202.26
20240727133001,68.49,205.04
20240727134001,66.23,207.82
20240727135001,63.96,210.6
20240727140001,61.68,213.38
20240727141001,59.4,216.17
20240727142001,57.12,218.95
20240727143001,54.83,221.73
20240727144001,52.54,224.51
20240727145001,50.26,227.29
20240727150001,47.97,230.08
20240727151001,45.69,232.86
20240727152001,43.41,235.64
20240727153001,41.13,238.42
20240727154001,38.85,241.2
20240727155001,36.58,243.98
20240727160001,34.31,246.77
20240727161001,32.05,249.55
20240727162001,29.79,252.33
20240727163001,27.53,255.11
20240727164001,25.28,257.89
20240727165001,23.04,260.68
20240727170001,20.8,263.46
20240727171001,18.57,266.24
20240727172001,16.35,269.02
20240727173001,14.13,271.8
20240727174001,11.92,274.59
20240727175001,9.73,277.37
20240727180001,7.54,280.15
20240727181001,5.36,282.93
20240727182001,3.2,285.71
20240727183001,1.05,288.5
20240728053001,1.05,71.5
20240728054001,3.2,74.29
20240728055001,5.36,77.07
20240728060001,7.54,79.85
20240728061001,9.73,82.63
20240728062001,11.92,85.41
20240728063001,14.13,88.2
20240728064001,16.35,90.98
20240728065001,18.57,93.76
20240728070001,20.8,96.54
20240728071001,23.04,99.32
20240728072001,25.28,102.11
20240728073001,27.53,104.89
20240728074001,29.79,107.67
20240728075001,32.05,110.45
20240728080001,34.31,113.23
20240728081001,36.58,116.02
20240728082001,38.85,118.8
20240728083001,41.13,121.58
20240728084001,43.41,124.36
20240728085001,45.69,127.14
20240728090001,47.97,129.92
20240728091001,50.26,132.71
20240728092001,52.54,135.49
20240728093001,54.83,138.27
20240728094001,57.12,141.05
20240728095001,59.4,143.83
20240728100001,61.68,146.62
20240728101001,63.96,149.4
20240728102001,66.23,152.18
20240728103001,68.49,154.96
20240728104001,70.74,157.74
20240728105001,72.97,160.53
20240728110001,75.18,163.31
20240728111001,77.34,166.09
20240728112001,79.44,168.87
20240728113001,81.41,171.65
20240728114001,83.17,174.44
20240728115001,84.49,177.22
20240728120001,85.0,180.0
20240728121001,84.49,182.78
20240728122001,83.17,185.56
20240728123001,81.41,188.35
20240728124001,79.44,191.13
20240728125001,77.34,193.91
20240728130001,75.18,196.69
20240728131001,72.97,199.47
20240728132001,70.74,202.26
20240728133001,68.49,205.04
20240728134001,66.23,207.82
20240728135001,63.96,210.6
20240728140001,61.68,213.38
20240728141001,59.4,216.17
20240728142001,57.12,218.95
20240728143001,54.83,221.73
20240728144001,52.54,224.51
20240728145001,50.26,227.29
20240728150001,47.97,230.08
20240728151001,45.69,232.86
20240728152001,43.41,235.64
20240728153001,41.13,238.42
20240728154001,38.85,241.2
20240728155001,36.58,243.98
20240728160001,34.31,246.77
20240728161001,32.05,249.55
20240728162001,29.79,252.33
20240728163001,27.53,255.11
20240728164001,25.28,257.89
20240728165001,23.04,260.68
20240728170001,20.8,263.46
20240728171001,18.57,266.24
20240728172001,16.35,269.02
20240728173001,14.13,271.8
20240728174001,11.92,274.59
20240728175001,9.73,277.37
20240728180001,7.54,280.15
20240728181001,5.36,282.93
20240728182001,3.2,285.71
20240728183001,1.05,288.5
20240729053001,1.05,71.23
20240729054001,3.2,74.02
20240729055001,5.36,76.81
20240729060001,7.54,79.6
20240729061001,9.73,82.39
20240729062001,11.92,85.18
20240729063001,14.13,87.96
20240729064001,16.35,90.75
20240729065001,18.57,93.54
20240729070001,20.8,96.33
20240729071001,23.04,99.12
20240729072001,25.28,101.91
20240729073001,27.53,104.7
20240729074001,29.79,107.49
20240729075001,32.05,110.28
20240729080001,34.31,113.07
20240729081001,36.58,115.85
20240729082001,38.85,118.64
20240729083001,41.13,121.43
20240729084001,43.41,124.22
20240729085001,45.69,127.01
20240729090001,47.97,129.8
20240729091001,50.26,132.59
20240729092001,52.54,135.38
20240729093001,54.83,138.17
20240729094001,57.12,140.95
20240729095001,59.4,143.74
20240729100001,61.68,146.53
20240729101001,63.96,149.32
20240729102001,66.23,152.11
20240729103001,68.49,154.9
20240729104001,70.74,157.69
20240729105001,72.97,160.48
20240729110001,75.18,163.27
20240729111001,77.34,166.06
20240729112001,79.44,168.84
20240729113001,81.41,171.63
20240729114001,83.17,174.42
20240729115001,84.49,177.21
20240729120001,85.0,180.0
20240729121001,84.49,182.79
20240729122001,83.17,185.58
20240729123001,81.41,188.37
20240729124001,79.44,191.16
20240729125001,77.34,193.94
20240729130001,75.18,196.73
20240729131001,72.97,199.52
20240729132001,70.74,202.31
20240729133001,68.49,205.1
20240729134001,66.23,207.89
20240729135001,63.96,210.68
20240729140001,61.68,213.47
20240729141001,59.4,216.26
20240729142001,57.12,219.05
20240729143001,54.83,221.83
20240729144001,52.54,224.62
20240729145001,50.26,227.41
20240729150001,47.97,230.2
20240729151001,45.69,232.99
20240729152001,43.41,235.78
20240729153001,41.13,238.57
20240729154001,38.85,241.36
20240729155001,36.58,244.15
20240729160001,34.31,246.93
20240729161001,32.05,249.72
20240729162001,29.79,252.51
20240729163001,27.53,255.3
20240729164001,25.28,258.09
20240729165001,23.04,260.88
20240729170001,20.8,263.67
20240729171001,18.57,266.46
20240729172001,16.35,269.25
20240729173001,14.13,272.04
20240729174001,11.92,274.82
20240729175001,9.73,277.61
20240729180001,7.54,280.4
20240729181001,5.36,283.19
20240729182001,3.2,285.98
20240729183001,1.05,288.77
20240730053001,0.63,71.23
20240730054001,2.79,74.02
20240730055001,4.97,76.81
20240730060001,7.15,79.6
20240730061001,9.35,82.39
20240730062001,11.56,85.18
20240730063001,13.77,87.96
20240730064001,16.0,90.75
20240730065001,18.23,93.54
20240730070001,20.47,96.33
20240730071001,22.71,99.12
20240730072001,24.97,101.91
20240730073001,27.22,104.7
20240730074001,29.49,107.49
20240730075001,31.75,110.28
20240730080001,34.02,113.07
20240730081001,36.3,115.85
20240730082001,38.57,118.64
20240730083001,40.85,121.43
20240730084001,43.14,124.22
20240730085001,45.42,127.01
20240730090001,47.71,129.8
20240730091001,49.99,132.59
20240730092001,52.28,135.38
20240730093001,54.56,138.17
20240730094001,56.84,140.95
20240730095001,59.12,143.74
20240730100001,61.4,146.53
20240730101001,63.67,149.32
20240730102001,65.92,152.11
20240730103001,68.17,154.9
20240730104001,70.4,157.69
20240730105001,72.6,160.48
20240730110001,74.77,163.27
20240730111001,76.88,166.06
20240730112001,78.9,168.84
20240730113001,80.78,171.63
20240730114001,82.4,174.42
20240730115001,83.56,177.21
20240730120001,84.0,180.0
20240730121001,83.56,182.79
20240730122001,82.4,185.58
20240730123001,80.78,188.37
20240730124001,78.9,191.16
20240730125001,76.88,193.94
20240730130001,74.77,196.73
20240730131001,72.6,199.52
20240730132001,70.4,202.31
20240730133001,68.17,205.1
20240730134001,65.92,207.89
20240730135001,63.67,210.68
20240730140001,61.4,213.47
20240730141001,59.12,216.26
20240730142001,56.84,219.05
20240730143001,54.56,221.83
20240730144001,52.28,224.62
20240730145001,49.99,227.41
20240730150001,47.71,230.2
20240730151001,45.42,232.99
20240730152001,43.14,235.78
20240730153001,40.85,238.57
20240730154001,38.57,241.36
20240730155001,36.3,244.15
20240730160001,34.02,246.93
20240730161001,31.75,249.72
20240730162001,29.49,252.51
20240730163001,27.22,255.3
20240730164001,24.97,258.09
20240730165001,22.71,260.88
20240730170001,20.47,263.67
20240730171001,18.23,266.46
20240730172001,16.0,269.25
20240730173001,13.77,272.04
20240730174001,11.56,274.82
20240730175001,9.35,277.61
20240730180001,7.15,280.4
20240730181001,4.97,283.19
20240730182001,2.79,285.98
20240730183001,0.63,288.77
20240731053001,0.63,72.21
20240731054001,2.79,74.98
20240731055001,4.97,77.75
20240731060001,7.15,80.52
20240731061001,9.35,83.28
20240731062001,11.56,86.05
20240731063001,13.77,88.82
20240731064001,16.0,91.58
20240731065001,18.23,94.35
20240731070001,20.47,97.12
20240731071001,22.71,99.89
20240731072001,24.97,102.65
20240731073001,27.22,105.42
20240731074001,29.49,108.19
20240731075001,31.75,110.96
20240731080001,34.02,113.72
20240731081001,36.3,116.49
20240731082001,38.57,119.26
20240731083001,40.85,122.03
20240731084001,43.14,124.79
20240731085001,45.42,127.56
20240731090001,47.71,130.33
20240731091001,49.99,133.09
20240731092001,52.28,135.86
20240731093001,54.56,138.63
20240731094001,56.84,141.4
20240731095001,59.12,144.16
20240731100001,61.4,146.93
20240731101001,63.67,149.7
20240731102001,65.92,152.47
20240731103001,68.17,155.23
20240731104001,70.4,158.0
20240731105001,72.6,160.77
20240731110001,74.77,163.53
20240731111001,76.88,166.3
20240731112001,78.9,169.07
20240731113001,80.78,171.84
20240731114001,82.4,174.6
20240731115001,83.56,177.37
20240731120001,84.0,180.14
20240731121001,83.56,182.91
20240731122001,82.4,185.67
20240731123001,80.78,188.44
20240731124001,78.9,191.21
20240731125001,76.88,193.97
20240731130001,74.77,196.74
20240731131001,72.6,199.51
20240731132001,70.4,202.28
20240731133001,68.17,205.04
20240731134001,65.92,207.81
20240731135001,63.67,210.58
20240731140001,61.4,213.35
20240731141001,59.12,216.11
20240731142001,56.84,218.88
20240731143001,54.56,221.65
20240731144001,52.28,224.42
20240731145001,49.99,227.18
20240731150001,47.71,229.95
20240731151001,45.42,232.72
20240731152001,43.14,235.48
20240731153001,40.85,238.25
20240731154001,38.57,241.02
20240731155001,36.3,243.79
20240731160001,34.02,246.55
20240731161001,31.75,249.32
20240731162001,29.49,252.09
20240731163001,27.22,254.86
20240731164001,24.97,257.62
20240731165001,22.71,260.39
20240731170001,20.47,263.16
20240731171001,18.23,265.92
20240731172001,16.0,268.69
20240731173001,13.77,271.46
20240731174001,11.56,274.23
20240731175001,9.35,276.99
20240731180001,7.15,279.76
20240731181001,4.97,282.53
20240731182001,2.79,285.3
20240731183001,0.63,288.06
20240801053001,0.63,71.94
20240801054001,2.79,74.71
20240801055001,4.97,77.48
20240801060001,7.15,80.25
20240801061001,9.35,83.02
20240801062001,11.56,85.79
20240801063001,13.77,88.56
20240801064001,16.0,91.34
20240801065001,18.23,94.11
20240801070001,20.47,96.88
20240801071001,22.71,99.65
20240801072001,24.97,102.42
20240801073001,27.22,105.19
20240801074001,29.49,107.96
20240801075001,31.75,110.73
20240801080001,34.02,113.5
20240801081001,36.3,116.27
20240801082001,38.57,119.04
20240801083001,40.85,121.81
20240801084001,43.14,124.58
20240801085001,45.42,127.36
20240801090001,47.71,130.13
20240801091001,49.99,132.9
20240801092001,52.28,135.67
20240801093001,54.56,138.44
20240801094001,56.84,141.21
20240801095001,59.12,143.98
20240801100001,61.4,146.75
20240801101001,63.67,149.52
20240801102001,65.92,152.29
20240801103001,68.17,155.06
20240801104001,70.4,157.83
20240801105001,72.6,160.6
20240801110001,74.77,163.38
20240801111001,76.88,166.15
20240801112001,78.9,168.92
20240801113001,80.78,171.69
20240801114001,82.4,174.46
20240801115001,83.56,177.23
20240801120001,84.0,180.0
20240801121001,83.56,182.77
20240801122001,82.4,185.54
20240801123001,80.78,188.31
20240801124001,78.9,191.08
20240801125001,76.88,193.85
20240801130001,74.77,196.62
20240801131001,72.6,199.4
20240801132001,70.4,202.17
20240801133001,68.17,204.94
20240801134001,65.92,207.71
20240801135001,63.67,210.48
20240801140001,61.4,213.25
20240801141001,59.12,216.02
20240801142001,56.84,218.79
20240801143001,54.56,221.56
20240801144001,52.28,224.33
20240801145001,49.99,227.1
20240801150001,47.71,229.87
20240801151001,45.42,232.64
20240801152001,43.14,235.42
20240801153001,40.85,238.19
20240801154001,38.57,240.96
20240801155001,36.3,243.73
20240801160001,34.02,246.5
20240801161001,31.75,249.27
20240801162001,29.49,252.04
20240801163001,27.22,254.81
20240801164001,24.97,257.58
20240801165001,22.71,260.35
20240801170001,20.47,263.12
20240801171001,18.23,265.89
20240801172001,16.0,268.66
20240801173001,13.77,271.44
20240801174001,11.56,274.21
20240801175001,9.35,276.98
20240801180001,7.15,279.75
20240801181001,4.97,282.52
20240801182001,2.79,285.29
20240801183001,0.63,288.06
20240802053001,0.63,71.94
20240802054001,2.79,74.72
20240802055001,4.97,77.49
20240802060001,7.15,80.26
20240802061001,9.35,83.04
20240802062001,11.56,85.81
20240802063001,13.77,88.59
20240802064001,16.0,91.36
20240802065001,18.23,94.14
20240802070001,20.47,96.91
20240802071001,22.71,99.68
20240802072001,24.97,102.46
20240802073001,27.22,105.23
20240802074001,29.49,108.01
20240802075001,31.75,110.78
20240802080001,34.02,113.56
20240802081001,36.3,116.33
20240802082001,38.57,119.1
20240802083001,40.85,121.88
20240802084001,43.14,124.65
20240802085001,45.42,127.43
20240802090001,47.71,130.2
20240802091001,49.99,132.98
20240802092001,52.28,135.75
20240802093001,54.56,138.52
20240802094001,56.84,141.3
20240802095001,59.12,144.07
20240802100001,61.4,146.85
20240802101001,63.67,149.62
20240802102001,65.92,152.4
20240802103001,68.17,155.17
20240802104001,70.4,157.94
20240802105001,72.6,160.72
20240802110001,74.77,163.49
20240802111001,76.88,166.27
20240802112001,78.9,169.04
20240802113001,80.78,171.82
20240802114001,82.4,174.59
20240802115001,83.56,177.36
20240802120001,84.0,180.14
20240802121001,83.56,182.91
20240802122001,82.4,185.69
20240802123001,80.78,188.46
20240802124001,78.9,191.24
20240802125001,76.88,194.01
20240802130001,74.77,196.78
20240802131001,72.6,199.56
20240802132001,70.4,202.33
20240802133001,68.17,205.11
20240802134001,65.92,207.88
20240802135001,63.67,210.66
20240802140001,61.4,213.43
20240802141001,59.12,216.2
20240802142001,56.84,218.98
20240802143001,54.56,221.75
20240802144001,52.28,224.53
20240802145001,49.99,227.3
20240802150001,47.71,230.08
20240802151001,45.42,232.85
20240802152001,43.14,235.62
20240802153001,40.85,238.4
20240802154001,38.57,241.17
20240802155001,36.3,243.95
20240802160001,34.02,246.72
20240802161001,31.75,249.5
20240802162001,29.49,252.27
20240802163001,27.22,255.04
20240802164001,24.97,257.82
20240802165001,22.71,260.59
20240802170001,20.47,263.37
20240802171001,18.23,266.14
20240802172001,16.0,268.92
20240802173001,13.77,271.69
20240802174001,11.56,274.46
20240802175001,9.35,277.24
20240802180001,7.15,280.01
20240802181001,4.97,282.79
20240802182001,2.79,285.56
20240802183001,0.63,288.34
20240803053001,0.21,71.66
20240803054001,2.38,74.43
20240803055001,4.57,77.2
20240803060001,6.76,79.97
20240803061001,8.97,82.74
20240803062001,11.19,85.5
20240803063001,13.41,88.27
20240803064001,15.64,91.04
20240803065001,17.88,93.81
20240803070001,20.13,96.58
20240803071001,22.38,99.35
20240803072001,24.64,102.12
20240803073001,26.91,104.88
20240803074001,29.17,107.65
20240803075001,31.45,110.42
20240803080001,33.72,113.19
20240803081001,36.0,115.96
20240803082001,38.28,118.73
20240803083001,40.56,121.5
20240803084001,42.85,124.27
20240803085001,45.13,127.03
20240803090001,47.42,129.8
20240803091001,49.7,132.57
20240803092001,51.99,135.34
20240803093001,54.27,138.11
20240803094001,56.55,140.88
20240803095001,58.82,143.65
20240803100001,61.09,146.41
20240803101001,63.34,149.18
20240803102001,65.59,151.95
20240803103001,67.81,154.72
20240803104001,70.02,157.49
20240803105001,72.19,160.26
20240803110001,74.31,163.03
20240803111001,76.36,165.8
20240803112001,78.31,168.56
20240803113001,80.08,171.33
20240803114001,81.58,174.1
20240803115001,82.62,176.87
20240803120001,83.0,179.64
20240803121001,82.62,182.41
20240803122001,81.58,185.18
20240803123001,80.08,187.94
20240803124001,78.31,190.71
20240803125001,76.36,193.48
20240803130001,74.31,196.25
20240803131001,72.19,199.02
20240803132001,70.02,201.79
20240803133001,67.81,204.56
20240803134001,65.59,207.32
20240803135001,63.34,210.09
20240803140001,61.09,212.86
20240803141001,58.82,215.63
20240803142001,56.55,218.4
20240803143001,54.27,221.17
20240803144001,51.99,223.94
20240803145001,49.7,226.71
20240803150001,47.42,229.47
20240803151001,45.13,232.24
20240803152001,42.85,235.01
20240803153001,40.56,237.78
20240803154001,38.28,240.55
20240803155001,36.0,243.32
20240803160001,33.72,246.09
20240803161001,31.45,248.85
20240803162001,29.17,251.62
20240803163001,26.91,254.39
20240803164001,24.64,257.16
20240803165001,22.38,259.93
20240803170001,20.13,262.7
20240803171001,17.88,265.47
20240803172001,15.64,268.24
20240803173001,13.41,271.0
20240803174001,11.19,273.77
20240803175001,8.97,276.54
20240803180001,6.76,279.31
20240803181001,4.57,282.08
20240803182001,2.38,284.85
20240803183001,0.21,287.62
20240804053001,0.21,72.65
20240804054001,2.38,75.41
20240804055001,4.57,78.17
20240804060001,6.76,80.92
20240804061001,8.97,83.68
20240804062001,11.19,86.43
20240804063001,13.41,89.19
20240804064001,15.64,91.95
20240804065001,17.88,94.7
20240804070001,20.13,97.46
20240804071001,22.38,100.21
20240804072001,24.64,102.97
20240804073001,26.91,105.73
20240804074001,29.17,108.48
20240804075001,31.45,111.24
20240804080001,33.72,113.99
20240804081001,36.0,116.75
20240804082001,38.28,119.51
