Serial,ElevationAngle(degree),Azimuth(degree)
20240708170016,21.6,265.3
20240708171016,19.4,268.12
20240708172016,17.21,270.95
20240708173016,15.03,273.78
20240708174016,12.86,276.61
20240708175016,10.7,279.44
20240708180016,8.56,282.27
20240708181016,6.42,285.1
20240708182016,4.3,287.93
20240708183016,2.19,290.76
20240708184016,0.1,293.59
20240709052016,0.52,66.98
20240709053016,2.61,69.82
20240709054016,4.72,72.65
20240709055016,6.85,75.48
20240709060016,8.98,78.31
20240709061016,11.13,81.15
20240709062016,13.3,83.98
20240709063016,15.47,86.81
20240709064016,17.65,89.64
20240709065016,19.84,92.48
20240709070016,22.04,95.31
20240709071016,24.25,98.14
20240709072016,26.46,100.97
20240709073016,28.68,103.81
20240709074016,30.91,106.64
20240709075016,33.15,109.47
20240709080016,35.39,112.3
20240709081016,37.64,115.14
20240709082016,39.89,117.97
20240709083016,42.14,120.8
20240709084016,44.4,123.63
20240709085016,46.67,126.47
20240709090016,48.93,129.3
20240709091016,51.2,132.13
20240709092016,53.48,134.96
20240709093016,55.75,137.8
20240709094016,58.03,140.63
20240709095016,60.31,143.46
20240709100016,62.59,146.29
20240709101016,64.88,149.13
20240709102016,67.16,151.96
20240709103016,69.44,154.79
20240709104016,71.73,157.62
20240709105016,74.01,160.46
20240709110016,76.28,163.29
20240709111016,78.55,166.12
20240709112016,80.81,168.95
20240709113016,83.03,171.79
20240709114016,85.19,174.62
20240709115016,87.12,177.45
20240709120016,87.99,180.28
20240709121016,86.77,183.12
20240709122016,84.77,185.95
20240709123016,82.59,188.78
20240709124016,80.36,191.61
20240709125016,78.1,194.45
20240709130016,75.83,197.28
20240709131016,73.55,200.11
20240709132016,71.27,202.94
20240709133016,68.99,205.78
20240709134016,66.7,208.61
20240709135016,64.42,211.44
20240709140016,62.14,214.27
20240709141016,59.86,217.11
20240709142016,57.58,219.94
20240709143016,55.3,222.77
20240709144016,53.02,225.6
20240709145016,50.75,228.44
20240709150016,48.48,231.27
20240709151016,46.21,234.1
20240709152016,43.95,236.93
20240709153016,41.69,239.77
20240709154016,39.44,242.6
20240709155016,37.19,245.43
20240709160016,34.94,248.26
20240709161016,32.7,251.1
20240709162016,30.47,253.93
20240709163016,28.24,256.76
20240709164016,26.02,259.59
20240709165016,23.8,262.43
20240709170016,21.6,265.26
20240709171016,19.4,268.09
20240709172016,17.21,270.92
20240709173016,15.03,273.76
20240709174016,12.86,276.59
20240709175016,10.7,279.42
20240709180016,8.56,282.25
20240709181016,6.42,285.09
20240709182016,4.3,287.92
20240709183016,2.19,290.75
20240709184016,0.1,293.58
20240710052016,0.52,66.98
20240710053016,2.61,69.82
20240710054016,4.72,72.65
20240710055016,6.85,75.48
20240710060016,8.98,78.31
20240710061016,11.13,81.15
20240710062016,13.3,83.98
20240710063016,15.47,86.81
20240710064016,17.65,89.64
20240710065016,19.84,92.48
20240710070016,22.04,95.31
20240710071016,24.25,98.14
20240710072016,26.46,100.97
20240710073016,28.68,103.81
20240710074016,30.91,106.64
20240710075016,33.15,109.47
20240710080016,35.39,112.3
20240710081016,37.64,115.14
20240710082016,39.89,117.97
20240710083016,42.14,120.8
20240710084016,44.4,123.63
20240710085016,46.67,126.47
20240710090016,48.93,129.3
20240710091016,51.2,132.13
20240710092016,53.48,134.96
20240710093016,55.75,137.8
20240710094016,58.03,140.63
20240710095016,60.31,143.46
20240710100016,62.59,146.29
20240710101016,64.88,149.13
20240710102016,67.16,151.96
20240710103016,69.44,154.79
20240710104016,71.73,157.62
20240710105016,74.01,160.46
20240710110016,76.28,163.29
20240710111016,78.55,166.12
20240710112016,80.81,168.95
20240710113016,83.03,171.79
20240710114016,85.19,174.62
20240710115016,87.12,177.45
20240710120016,87.99,180.28
20240710121016,86.77,183.12
20240710122016,84.77,185.95
20240710123016,82.59,188.78
20240710124016,80.36,191.61
20240710125016,78.1,194.45
20240710130016,75.83,197.28
20240710131016,73.55,200.11
20240710132016,71.27,202.94
20240710133016,68.99,205.78
20240710134016,66.7,208.61
20240710135016,64.42,211.44
20240710140016,62.14,214.27
20240710141016,59.86,217.11
20240710142016,57.58,219.94
20240710143016,55.3,222.77
20240710144016,53.02,225.6
20240710145016,50.75,228.44
20240710150016,48.48,231.27
20240710151016,46.21,234.1
20240710152016,43.95,236.93
20240710153016,41.69,239.77
20240710154016,39.44,242.6
20240710155016,37.19,245.43
20240710160016,34.94,248.26
20240710161016,32.7,251.1
20240710162016,30.47,253.93
20240710163016,28.24,256.76
20240710164016,26.02,259.59
20240710165016,23.8,262.43
20240710170016,21.6,265.26
20240710171016,19.4,268.09
20240710172016,17.21,270.92
20240710173016,15.03,273.76
20240710174016,12.86,276.59
20240710175016,10.7,279.42
20240710180016,8.56,282.25
20240710181016,6.42,285.09
20240710182016,4.3,287.92
20240710183016,2.19,290.75
20240710184016,0.1,293.58
20240711052016,0.52,66.7
20240711053016,2.61,69.54
20240711054016,4.72,72.37
20240711055016,6.85,75.21
20240711060016,8.98,78.05
20240711061016,11.13,80.88
20240711062016,13.3,83.72
20240711063016,15.47,86.55
20240711064016,17.65,89.39
20240711065016,19.84,92.23
20240711070016,22.04,95.06
20240711071016,24.25,97.9
20240711072016,26.46,100.73
20240711073016,28.68,103.57
20240711074016,30.91,106.41
20240711075016,33.15,109.24
20240711080016,35.39,112.08
20240711081016,37.64,114.91
20240711082016,39.89,117.75
20240711083016,42.14,120.59
20240711084016,44.4,123.42
20240711085016,46.67,126.26
20240711090016,48.93,129.09
20240711091016,51.2,131.93
20240711092016,53.48,134.77
20240711093016,55.75,137.6
20240711094016,58.03,140.44
20240711095016,60.31,143.27
20240711100016,62.59,146.11
20240711101016,64.88,148.95
20240711102016,67.16,151.78
20240711103016,69.44,154.62
20240711104016,71.73,157.45
20240711105016,74.01,160.29
20240711110016,76.28,163.13
20240711111016,78.55,165.96
20240711112016,80.81,168.8
20240711113016,83.03,171.63
20240711114016,85.19,174.47
20240711115016,87.12,177.31
20240711120016,87.99,180.14
20240711121016,86.77,182.98
20240711122016,84.77,185.81
20240711123016,82.59,188.65
20240711124016,80.36,191.49
20240711125016,78.1,194.32
20240711130016,75.83,197.16
20240711131016,73.55,199.99
20240711132016,71.27,202.83
20240711133016,68.99,205.67
20240711134016,66.7,208.5
20240711135016,64.42,211.34
20240711140016,62.14,214.17
20240711141016,59.86,217.01
20240711142016,57.58,219.85
20240711143016,55.3,222.68
20240711144016,53.02,225.52
20240711145016,50.75,228.35
20240711150016,48.48,231.19
20240711151016,46.21,234.03
20240711152016,43.95,236.86
20240711153016,41.69,239.7
20240711154016,39.44,242.53
20240711155016,37.19,245.37
20240711160016,34.94,248.21
20240711161016,32.7,251.04
20240711162016,30.47,253.88
20240711163016,28.24,256.71
20240711164016,26.02,259.55
20240711165016,23.8,262.39
20240711170016,21.6,265.22
20240711171016,19.4,268.06
20240711172016,17.21,270.89
20240711173016,15.03,273.73
20240711174016,12.86,276.57
20240711175016,10.7,279.4
20240711180016,8.56,282.24
20240711181016,6.42,285.07
20240711182016,4.3,287.91
20240711183016,2.19,290.75
20240711184016,0.1,293.58
20240712052016,0.52,66.7
20240712053016,2.61,69.52
20240712054016,4.72,72.35
20240712055016,6.85,75.18
20240712060016,8.98,78.0
20240712061016,11.13,80.83
20240712062016,13.3,83.66
20240712063016,15.47,86.49
20240712064016,17.65,89.31
20240712065016,19.84,92.14
20240712070016,22.04,94.97
20240712071016,24.25,97.8
20240712072016,26.46,100.62
20240712073016,28.68,103.45
20240712074016,30.91,106.28
20240712075016,33.15,109.1
20240712080016,35.39,111.93
20240712081016,37.64,114.76
20240712082016,39.89,117.59
20240712083016,42.14,120.41
20240712084016,44.4,123.24
20240712085016,46.67,126.07
20240712090016,48.93,128.89
20240712091016,51.2,131.72
20240712092016,53.48,134.55
20240712093016,55.75,137.38
20240712094016,58.03,140.2
20240712095016,60.31,143.03
20240712100016,62.59,145.86
20240712101016,64.88,148.68
20240712102016,67.16,151.51
20240712103016,69.44,154.34
20240712104016,71.73,157.17
20240712105016,74.01,159.99
20240712110016,76.28,162.82
20240712111016,78.55,165.65
20240712112016,80.81,168.47
20240712113016,83.03,171.3
20240712114016,85.19,174.13
20240712115016,87.12,176.96
20240712120016,87.99,179.78
20240712121016,86.77,182.61
20240712122016,84.77,185.44
20240712123016,82.59,188.26
20240712124016,80.36,191.09
20240712125016,78.1,193.92
20240712130016,75.83,196.75
20240712131016,73.55,199.57
20240712132016,71.27,202.4
20240712133016,68.99,205.23
20240712134016,66.7,208.05
20240712135016,64.42,210.88
20240712140016,62.14,213.71
20240712141016,59.86,216.54
20240712142016,57.58,219.36
20240712143016,55.3,222.19
20240712144016,53.02,225.02
20240712145016,50.75,227.84
20240712150016,48.48,230.67
20240712151016,46.21,233.5
20240712152016,43.95,236.33
20240712153016,41.69,239.15
20240712154016,39.44,241.98
20240712155016,37.19,244.81
20240712160016,34.94,247.63
20240712161016,32.7,250.46
20240712162016,30.47,253.29
20240712163016,28.24,256.12
20240712164016,26.02,258.94
20240712165016,23.8,261.77
20240712170016,21.6,264.6
20240712171016,19.4,267.42
20240712172016,17.21,270.25
20240712173016,15.03,273.08
20240712174016,12.86,275.91
20240712175016,10.7,278.73
20240712180016,8.56,281.56
20240712181016,6.42,284.39
20240712182016,4.3,287.21
20240712183016,2.19,290.04
20240712184016,0.1,292.87
20240713052016,0.52,67.69
20240713053016,2.61,70.5
20240713054016,4.72,73.32
20240713055016,6.85,76.13
20240713060016,8.98,78.95
20240713061016,11.13,81.76
20240713062016,13.3,84.58
20240713063016,15.47,87.39
20240713064016,17.65,90.21
20240713065016,19.84,93.02
20240713070016,22.04,95.84
20240713071016,24.25,98.65
20240713072016,26.46,101.47
20240713073016,28.68,104.28
20240713074016,30.91,107.1
20240713075016,33.15,109.91
20240713080016,35.39,112.73
20240713081016,37.64,115.54
20240713082016,39.89,118.36
20240713083016,42.14,121.17
20240713084016,44.4,123.99
20240713085016,46.67,126.8
20240713090016,48.93,129.61
20240713091016,51.2,132.43
20240713092016,53.48,135.24
20240713093016,55.75,138.06
20240713094016,58.03,140.87
20240713095016,60.31,143.69
20240713100016,62.59,146.5
20240713101016,64.88,149.32
20240713102016,67.16,152.13
20240713103016,69.44,154.95
20240713104016,71.73,157.76
20240713105016,74.01,160.58
20240713110016,76.28,163.39
20240713111016,78.55,166.21
20240713112016,80.81,169.02
20240713113016,83.03,171.84
20240713114016,85.19,174.65
20240713115016,87.12,177.47
20240713120016,87.99,180.28
20240713121016,86.77,183.1
20240713122016,84.77,185.91
20240713123016,82.59,188.73
20240713124016,80.36,191.54
20240713125016,78.1,194.36
20240713130016,75.83,197.17
20240713131016,73.55,199.99
20240713132016,71.27,202.8
20240713133016,68.99,205.61
20240713134016,66.7,208.43
20240713135016,64.42,211.24
20240713140016,62.14,214.06
20240713141016,59.86,216.87
20240713142016,57.58,219.69
20240713143016,55.3,222.5
20240713144016,53.02,225.32
20240713145016,50.75,228.13
20240713150016,48.48,230.95
20240713151016,46.21,233.76
20240713152016,43.95,236.58
20240713153016,41.69,239.39
20240713154016,39.44,242.21
20240713155016,37.19,245.02
20240713160016,34.94,247.84
20240713161016,32.7,250.65
20240713162016,30.47,253.47
20240713163016,28.24,256.28
20240713164016,26.02,259.1
20240713165016,23.8,261.91
20240713170016,21.6,264.73
20240713171016,19.4,267.54
20240713172016,17.21,270.36
20240713173016,15.03,273.17
20240713174016,12.86,275.99
20240713175016,10.7,278.8
20240713180016,8.56,281.61
20240713181016,6.42,284.43
20240713182016,4.3,287.24
20240713183016,2.19,290.06
20240713184016,0.1,292.87
20240714052016,0.52,67.41
20240714053016,2.61,70.23
20240714054016,4.72,73.05
20240714055016,6.85,75.86
20240714060016,8.98,78.68
20240714061016,11.13,81.5
20240714062016,13.3,84.32
20240714063016,15.47,87.14
20240714064016,17.65,89.96
20240714065016,19.84,92.77
20240714070016,22.04,95.59
20240714071016,24.25,98.41
20240714072016,26.46,101.23
20240714073016,28.68,104.05
20240714074016,30.91,106.87
20240714075016,33.15,109.68
20240714080016,35.39,112.5
20240714081016,37.64,115.32
20240714082016,39.89,118.14
20240714083016,42.14,120.96
20240714084016,44.4,123.78
20240714085016,46.67,126.59
20240714090016,48.93,129.41
20240714091016,51.2,132.23
20240714092016,53.48,135.05
20240714093016,55.75,137.87
20240714094016,58.03,140.68
20240714095016,60.31,143.5
20240714100016,62.59,146.32
20240714101016,64.88,149.14
20240714102016,67.16,151.96
20240714103016,69.44,154.78
20240714104016,71.73,157.59
20240714105016,74.01,160.41
20240714110016,76.28,163.23
20240714111016,78.55,166.05
20240714112016,80.81,168.87
20240714113016,83.03,171.69
20240714114016,85.19,174.5
20240714115016,87.12,177.32
20240714120016,87.99,180.14
20240714121016,86.77,182.96
20240714122016,84.77,185.78
20240714123016,82.59,188.6
20240714124016,80.36,191.41
20240714125016,78.1,194.23
20240714130016,75.83,197.05
20240714131016,73.55,199.87
20240714132016,71.27,202.69
20240714133016,68.99,205.51
20240714134016,66.7,208.32
20240714135016,64.42,211.14
20240714140016,62.14,213.96
20240714141016,59.86,216.78
20240714142016,57.58,219.6
20240714143016,55.3,222.42
20240714144016,53.02,225.23
20240714145016,50.75,228.05
20240714150016,48.48,230.87
20240714151016,46.21,233.69
20240714152016,43.95,236.51
20240714153016,41.69,239.33
20240714154016,39.44,242.14
20240714155016,37.19,244.96
20240714160016,34.94,247.78
20240714161016,32.7,250.6
20240714162016,30.47,253.42
20240714163016,28.24,256.23
20240714164016,26.02,259.05
20240714165016,23.8,261.87
20240714170016,21.6,264.69
20240714171016,19.4,267.51
20240714172016,17.21,270.33
20240714173016,15.03,273.14
20240714174016,12.86,275.96
20240714175016,10.7,278.78
20240714180016,8.56,281.6
20240714181016,6.42,284.42
20240714182016,4.3,287.24
20240714183016,2.19,290.05
20240714184016,0.1,292.87
20240715052016,-0.13,67.41
20240715053016,1.98,70.23
20240715054016,4.1,73.05
20240715055016,6.24,75.86
20240715060016,8.39,78.68
20240715061016,10.55,81.5
20240715062016,12.72,84.32
20240715063016,14.9,87.14
20240715064016,17.09,89.96
20240715065016,19.3,92.77
20240715070016,21.5,95.59
20240715071016,23.72,98.41
20240715072016,25.95,101.23
20240715073016,28.18,104.05
20240715074016,30.42,106.87
20240715075016,32.66,109.68
20240715080016,34.91,112.5
20240715081016,37.16,115.32
20240715082016,39.42,118.14
20240715083016,41.68,120.96
20240715084016,43.95,123.78
20240715085016,46.22,126.59
20240715090016,48.49,129.41
20240715091016,50.77,132.23
20240715092016,53.05,135.05
20240715093016,55.33,137.87
20240715094016,57.61,140.68
20240715095016,59.89,143.5
20240715100016,62.18,146.32
20240715101016,64.46,149.14
20240715102016,66.74,151.96
20240715103016,69.02,154.78
20240715104016,71.3,157.59
20240715105016,73.57,160.41
20240715110016,75.83,163.23
20240715111016,78.07,166.05
20240715112016,80.29,168.87
20240715113016,82.45,171.69
20240715114016,84.49,174.5
20240715115016,86.21,177.32
20240715120016,87.0,180.14
20240715121016,86.21,182.96
20240715122016,84.49,185.78
20240715123016,82.45,188.6
20240715124016,80.29,191.41
20240715125016,78.07,194.23
20240715130016,75.83,197.05
20240715131016,73.57,199.87
20240715132016,71.3,202.69
20240715133016,69.02,205.51
20240715134016,66.74,208.32
20240715135016,64.46,211.14
20240715140016,62.18,213.96
20240715141016,59.89,216.78
20240715142016,57.61,219.6
20240715143016,55.33,222.42
20240715144016,53.05,225.23
20240715145016,50.77,228.05
20240715150016,48.49,230.87
20240715151016,46.22,233.69
20240715152016,43.95,236.51
20240715153016,41.68,239.33
20240715154016,39.42,242.14
20240715155016,37.16,244.96
20240715160016,34.91,247.78
20240715161016,32.66,250.6
20240715162016,30.42,253.42
20240715163016,28.18,256.23
20240715164016,25.95,259.05
20240715165016,23.72,261.87
20240715170016,21.5,264.69
20240715171016,19.3,267.51
20240715172016,17.09,270.33
20240715173016,14.9,273.14
20240715174016,12.72,275.96
20240715175016,10.55,278.78
20240715180016,8.39,281.6
20240715181016,6.24,284.42
20240715182016,4.1,287.24
20240715183016,1.98,290.05
20240715184016,-0.13,292.87
20240716052016,-0.13,67.13
20240716053016,1.98,69.96
20240716054016,4.1,72.78
20240716055016,6.24,75.61
20240716060016,8.39,78.43
20240716061016,10.55,81.26
20240716062016,12.72,84.08
20240716063016,14.9,86.91
20240716064016,17.09,89.73
20240716065016,19.3,92.56
20240716070016,21.5,95.38
20240716071016,23.72,98.21
20240716072016,25.95,101.03
20240716073016,28.18,103.86
20240716074016,30.42,106.68
20240716075016,32.66,109.51
20240716080016,34.91,112.33
20240716081016,37.16,115.16
20240716082016,39.42,117.99
20240716083016,41.68,120.81
20240716084016,43.95,123.64
20240716085016,46.22,126.46
20240716090016,48.49,129.29
20240716091016,50.77,132.11
20240716092016,53.05,134.94
20240716093016,55.33,137.76
20240716094016,57.61,140.59
20240716095016,59.89,143.41
20240716100016,62.18,146.24
20240716101016,64.46,149.06
20240716102016,66.74,151.89
20240716103016,69.02,154.71
20240716104016,71.3,157.54
20240716105016,73.57,160.36
20240716110016,75.83,163.19
20240716111016,78.07,166.01
20240716112016,80.29,168.84
20240716113016,82.45,171.67
20240716114016,84.49,174.49
20240716115016,86.21,177.32
20240716120016,87.0,180.14
20240716121016,86.21,182.97
20240716122016,84.49,185.79
20240716123016,82.45,188.62
20240716124016,80.29,191.44
20240716125016,78.07,194.27
20240716130016,75.83,197.09
20240716131016,73.57,199.92
20240716132016,71.3,202.74
20240716133016,69.02,205.57
20240716134016,66.74,208.39
20240716135016,64.46,211.22
20240716140016,62.18,214.04
20240716141016,59.89,216.87
20240716142016,57.61,219.7
20240716143016,55.33,222.52
20240716144016,53.05,225.35
20240716145016,50.77,228.17
20240716150016,48.49,231.0
20240716151016,46.22,233.82
20240716152016,43.95,236.65
20240716153016,41.68,239.47
20240716154016,39.42,242.3
20240716155016,37.16,245.12
20240716160016,34.91,247.95
20240716161016,32.66,250.77
20240716162016,30.42,253.6
20240716163016,28.18,256.42
20240716164016,25.95,259.25
20240716165016,23.72,262.07
20240716170016,21.5,264.9
20240716171016,19.3,267.72
20240716172016,17.09,270.55
20240716173016,14.9,273.38
20240716174016,12.72,276.2
20240716175016,10.55,279.03
20240716180016,8.39,281.85
20240716181016,6.24,284.68
20240716182016,4.1,287.5
20240716183016,1.98,290.33
20240716184016,-0.13,293.15
20240717052016,-0.13,67.13
20240717053016,1.98,69.96
20240717054016,4.1,72.78
20240717055016,6.24,75.61
20240717060016,8.39,78.43
20240717061016,10.55,81.26
20240717062016,12.72,84.08
20240717063016,14.9,86.91
20240717064016,17.09,89.73
20240717065016,19.3,92.56
20240717070016,21.5,95.38
20240717071016,23.72,98.21
20240717072016,25.95,101.03
20240717073016,28.18,103.86
20240717074016,30.42,106.68
20240717075016,32.66,109.51
20240717080016,34.91,112.33
20240717081016,37.16,115.16
20240717082016,39.42,117.99
20240717083016,41.68,120.81
20240717084016,43.95,123.64
20240717085016,46.22,126.46
20240717090016,48.49,129.29
20240717091016,50.77,132.11
20240717092016,53.05,134.94
20240717093016,55.33,137.76
20240717094016,57.61,140.59
20240717095016,59.89,143.41
20240717100016,62.18,146.24
20240717101016,64.46,149.06
20240717102016,66.74,151.89
20240717103016,69.02,154.71
20240717104016,71.3,157.54
20240717105016,73.57,160.36
20240717110016,75.83,163.19
20240717111016,78.07,166.01
20240717112016,80.29,168.84
20240717113016,82.45,171.67
20240717114016,84.49,174.49
20240717115016,86.21,177.32
20240717120016,87.0,180.14
20240717121016,86.21,182.97
20240717122016,84.49,185.79
20240717123016,82.45,188.62
20240717124016,80.29,191.44
20240717125016,78.07,194.27
20240717130016,75.83,197.09
20240717131016,73.57,199.92
20240717132016,71.3,202.74
20240717133016,69.02,205.57
20240717134016,66.74,208.39
20240717135016,64.46,211.22
20240717140016,62.18,214.04
20240717141016,59.89,216.87
20240717142016,57.61,219.7
20240717143016,55.33,222.52
20240717144016,53.05,225.35
20240717145016,50.77,228.17
20240717150016,48.49,231.0
20240717151016,46.22,233.82
20240717152016,43.95,236.65
20240717153016,41.68,239.47
20240717154016,39.42,242.3
20240717155016,37.16,245.12
20240717160016,34.91,247.95
20240717161016,32.66,250.77
20240717162016,30.42,253.6
20240717163016,28.18,256.42
20240717164016,25.95,259.25
20240717165016,23.72,262.07
20240717170016,21.5,264.9
20240717171016,19.3,267.72
20240717172016,17.09,270.55
20240717173016,14.9,273.38
20240717174016,12.72,276.2
20240717175016,10.55,279.03
20240717180016,8.39,281.85
20240717181016,6.24,284.68
20240717182016,4.1,287.5
20240717183016,1.98,290.33
20240717184016,-0.13,293.15
20240718052016,-0.13,67.84
20240718053016,1.98,70.65
20240718054016,4.1,73.45
20240718055016,6.24,76.25
20240718060016,8.39,79.06
20240718061016,10.55,81.86
20240718062016,12.72,84.67
20240718063016,14.9,87.47
20240718064016,17.09,90.27
20240718065016,19.3,93.08
20240718070016,21.5,95.88
20240718071016,23.72,98.68
20240718072016,25.95,101.49
20240718073016,28.18,104.29
20240718074016,30.42,107.1
20240718075016,32.66,109.9
20240718080016,34.91,112.7
20240718081016,37.16,115.51
20240718082016,39.42,118.31
20240718083016,41.68,121.12
20240718084016,43.95,123.92
20240718085016,46.22,126.72
20240718090016,48.49,129.53
20240718091016,50.77,132.33
20240718092016,53.05,135.14
20240718093016,55.33,137.94
20240718094016,57.61,140.74
20240718095016,59.89,143.55
20240718100016,62.18,146.35
20240718101016,64.46,149.16
20240718102016,66.74,151.96
20240718103016,69.02,154.76
20240718104016,71.3,157.57
20240718105016,73.57,160.37
20240718110016,75.83,163.18
20240718111016,78.07,165.98
20240718112016,80.29,168.78
20240718113016,82.45,171.59
20240718114016,84.49,174.39
20240718115016,86.21,177.2
20240718120016,87.0,180.0
20240718121016,86.21,182.8
20240718122016,84.49,185.61
20240718123016,82.45,188.41
20240718124016,80.29,191.22
20240718125016,78.07,194.02
20240718130016,75.83,196.82
20240718131016,73.57,199.63
20240718132016,71.3,202.43
20240718133016,69.02,205.24
20240718134016,66.74,208.04
20240718135016,64.46,210.84
20240718140016,62.18,213.65
20240718141016,59.89,216.45
20240718142016,57.61,219.26
20240718143016,55.33,222.06
20240718144016,53.05,224.86
20240718145016,50.77,227.67
20240718150016,48.49,230.47
20240718151016,46.22,233.28
20240718152016,43.95,236.08
20240718153016,41.68,238.88
20240718154016,39.42,241.69
20240718155016,37.16,244.49
20240718160016,34.91,247.3
20240718161016,32.66,250.1
20240718162016,30.42,252.9
20240718163016,28.18,255.71
20240718164016,25.95,258.51
20240718165016,23.72,261.32
20240718170016,21.5,264.12
20240718171016,19.3,266.92
20240718172016,17.09,269.73
20240718173016,14.9,272.53
20240718174016,12.72,275.33
20240718175016,10.55,278.14
20240718180016,8.39,280.94
20240718181016,6.24,283.75
20240718182016,4.1,286.55
20240718183016,1.98,289.35
20240718184016,-0.13,292.16
20240719052016,-0.13,67.84
20240719053016,1.98,70.65
20240719054016,4.1,73.45
20240719055016,6.24,76.25
20240719060016,8.39,79.06
20240719061016,10.55,81.86
20240719062016,12.72,84.67
20240719063016,14.9,87.47
20240719064016,17.09,90.27
20240719065016,19.3,93.08
20240719070016,21.5,95.88
20240719071016,23.72,98.68
20240719072016,25.95,101.49
20240719073016,28.18,104.29
20240719074016,30.42,107.1
20240719075016,32.66,109.9
20240719080016,34.91,112.7
20240719081016,37.16,115.51
20240719082016,39.42,118.31
20240719083016,41.68,121.12
20240719084016,43.95,123.92
20240719085016,46.22,126.72
20240719090016,48.49,129.53
20240719091016,50.77,132.33
20240719092016,53.05,135.14
20240719093016,55.33,137.94
20240719094016,57.61,140.74
20240719095016,59.89,143.55
20240719100016,62.18,146.35
20240719101016,64.46,149.16
20240719102016,66.74,151.96
20240719103016,69.02,154.76
20240719104016,71.3,157.57
20240719105016,73.57,160.37
20240719110016,75.83,163.18
20240719111016,78.07,165.98
20240719112016,80.29,168.78
20240719113016,82.45,171.59
20240719114016,84.49,174.39
20240719115016,86.21,177.2
20240719120016,87.0,180.0
20240719121016,86.21,182.8
20240719122016,84.49,185.61
20240719123016,82.45,188.41
20240719124016,80.29,191.22
20240719125016,78.07,194.02
20240719130016,75.83,196.82
20240719131016,73.57,199.63
20240719132016,71.3,202.43
20240719133016,69.02,205.24
20240719134016,66.74,208.04
20240719135016,64.46,210.84
20240719140016,62.18,213.65
20240719141016,59.89,216.45
20240719142016,57.61,219.26
20240719143016,55.33,222.06
20240719144016,53.05,224.86
20240719145016,50.77,227.67
20240719150016,48.49,230.47
20240719151016,46.22,233.28
20240719152016,43.95,236.08
20240719153016,41.68,238.88
20240719154016,39.42,241.69
20240719155016,37.16,244.49
20240719160016,34.91,247.3
20240719161016,32.66,250.1
20240719162016,30.42,252.9
20240719163016,28.18,255.71
20240719164016,25.95,258.51
20240719165016,23.72,261.32
20240719170016,21.5,264.12
20240719171016,19.3,266.92
20240719172016,17.09,269.73
20240719173016,14.9,272.53
20240719174016,12.72,275.33
20240719175016,10.55,278.14
20240719180016,8.39,280.94
20240719181016,6.24,283.75
20240719182016,4.1,286.55
20240719183016,1.98,289.35
20240719184016,-0.13,292.16
20240720052016,-0.13,67.84
20240720053016,1.98,70.65
20240720054016,4.1,73.46
20240720055016,6.24,76.26
20240720060016,8.39,79.07
20240720061016,10.55,81.88
20240720062016,12.72,84.69
20240720063016,14.9,87.49
20240720064016,17.09,90.3
20240720065016,19.3,93.11
20240720070016,21.5,95.92
20240720071016,23.72,98.72
20240720072016,25.95,101.53
20240720073016,28.18,104.34
20240720074016,30.42,107.15
20240720075016,32.66,109.95
20240720080016,34.91,112.76
20240720081016,37.16,115.57
20240720082016,39.42,118.38
20240720083016,41.68,121.18
20240720084016,43.95,123.99
20240720085016,46.22,126.8
20240720090016,48.49,129.61
20240720091016,50.77,132.41
20240720092016,53.05,135.22
20240720093016,55.33,138.03
20240720094016,57.61,140.84
20240720095016,59.89,143.64
20240720100016,62.18,146.45
20240720101016,64.46,149.26
20240720102016,66.74,152.07
20240720103016,69.02,154.87
20240720104016,71.3,157.68
20240720105016,73.57,160.49
20240720110016,75.83,163.3
20240720111016,78.07,166.1
20240720112016,80.29,168.91
20240720113016,82.45,171.72
20240720114016,84.49,174.53
20240720115016,86.21,177.33
20240720120016,87.0,180.14
20240720121016,86.21,182.95
20240720122016,84.49,185.76
20240720123016,82.45,188.56
20240720124016,80.29,191.37
20240720125016,78.07,194.18
20240720130016,75.83,196.99
20240720131016,73.57,199.79
20240720132016,71.3,202.6
20240720133016,69.02,205.41
20240720134016,66.74,208.21
20240720135016,64.46,211.02
20240720140016,62.18,213.83
20240720141016,59.89,216.64
20240720142016,57.61,219.44
20240720143016,55.33,222.25
20240720144016,53.05,225.06
20240720145016,50.77,227.87
20240720150016,48.49,230.67
20240720151016,46.22,233.48
20240720152016,43.95,236.29
20240720153016,41.68,239.1
20240720154016,39.42,241.9
20240720155016,37.16,244.71
20240720160016,34.91,247.52
20240720161016,32.66,250.33
20240720162016,30.42,253.13
20240720163016,28.18,255.94
20240720164016,25.95,258.75
20240720165016,23.72,261.56
20240720170016,21.5,264.36
20240720171016,19.3,267.17
20240720172016,17.09,269.98
20240720173016,14.9,272.79
20240720174016,12.72,275.59
20240720175016,10.55,278.4
20240720180016,8.39,281.21
20240720181016,6.24,284.02
20240720182016,4.1,286.82
20240720183016,1.98,289.63
20240720184016,-0.13,292.44
20240721052016,-0.56,67.56
20240721053016,1.56,70.37
20240721054016,3.69,73.18
20240721055016,5.84,76.0
20240721060016,8.0,78.81
20240721061016,10.18,81.62
20240721062016,12.36,84.43
20240721063016,14.55,87.24
20240721064016,16.75,90.05
20240721065016,18.97,92.86
20240721070016,21.18,95.67
20240721071016,23.41,98.48
20240721072016,25.64,101.29
20240721073016,27.88,104.1
